eric-clapton	a-certain-girl	44	212	6.84	('her', 21)	('her_name', 13)	('cant_tell_no', 12)
eric-clapton	tears-in-heaven	47	93	2.91	('heaven', 10)	('if_saw', 6)	('if_saw_heaven', 6)
eric-clapton	lonesome-and-a-long-way-from-home	38	62	4.43	('somebody', 3)	('long_way', 3)	('lonesome_long_way', 3)
eric-clapton	hold-me-lord	62	82	5.12	('hold', 6)	('lord_hold', 4)	('hold_lord_hold', 4)
eric-clapton	evil	96	148	5.29	('have', 6)	('brother_better', 3)	('evil_evil_going', 3)
eric-clapton	last-night	33	69	6.9	('love', 4)	('ever_had', 4)	('friend_ever_had', 4)
aaron-tippin	without-your-love	67	83	4.37	('dont', 3)	('without_love', 3)	('want_live_without', 3)
aaron-tippin	you-are-the-woman	72	104	4.95	('woman', 6)	('are_woman', 4)	('never_another_one', 3)
aaron-tippin	my-kind-of-town	87	175	4.61	('this', 12)	('this_kind', 7)	('this_kind_town', 7)
aaron-tippin	i-promised-you-the-world	103	194	4.62	('this', 9)	('meant_when', 6)	('what_meant_when', 6)
aaron-tippin	lovin-me-into-an-early-grave	70	167	5.96	('early', 12)	('early_grave', 12)	('an_early_grave', 12)
aaron-tippin	shes-got-a-way-of-makin-me-forget	64	154	6.7	("she's", 8)	('way_makin', 7)	("she's_got_way", 7)
aaron-tippin	i-got-it-honest	142	218	6.23	('got', 9)	('got_honest', 7)	('didnt_earn_dont', 2)
aaron-tippin	im-leaving	79	148	4.35	('said', 9)	('she_said', 7)	("close_it's_someone", 3)
aaron-tippin	these-sweet-dreams	55	96	5.05	('are', 6)	('these_sweet', 6)	('these_sweet_dreams', 6)
aaron-tippin	thats-as-close-as-ill-get-to-loving-you	73	176	6.29	('as', 18)	("i'll_get", 9)	("as_i'll_get", 9)
aaron-tippin	ten-pound-hammer	76	92	3.41	('chorus', 4)	('repeat_chorus', 3)	('ten_pound_hammer', 2)
aaron-tippin	my-blue-angel	87	146	5.41	('her', 10)	('blue_angel', 4)	('tell_her_heaven', 3)
aaron-tippin	read-between-the-lines	118	203	7.0	('can', 6)	('between_lines', 6)	('read_between_lines', 6)
aaron-tippin	i-was-born-with-a-broken-heart	82	140	4.52	('was', 8)	('broken_heart', 5)	('born_broken_heart', 5)
aaron-tippin	aint-that-a-hell-of-a-note	100	157	6.83	('but', 5)	('aint_hell', 3)	('aint_hell_note', 3)
aaron-tippin	the-man-that-came-between-us-was-me	88	143	7.53	('came', 7)	('between_us', 5)	('man_came_between', 5)
aaron-tippin	whole-lotta-love-on-the-line	81	124	5.9	("'cause", 4)	('lotta_love', 4)	('whole_lotta_love', 4)
aaron-tippin	if-i-had-to-do-it-over	73	143	7.94	('do', 10)	('do_over', 8)	('had_do_over', 5)
aaron-tippin	people-like-us	82	174	5.27	('people', 12)	('people_us', 11)	('neck_bottles_rusty', 4)
aaron-tippin	up-against-you	72	140	7.78	("i've", 8)	('anything_quite', 5)	('against_anything_quite', 5)
aaron-tippin	many,-many,-many-beers-ago	71	137	7.61	('many', 15)	('many_many', 10)	('many_many_many', 5)
aaron-tippin	the-sound-of-your-goodbye	106	165	5.69	('sticks', 5)	('pick_up', 3)	("i'd_rather_pick", 2)
aaron-tippin	honky-tonk-superman	110	186	4.65	('honky', 10)	('honky_tonk', 7)	('honky_tonk_superman', 7)
aaron-tippin	country-boys-tool-box	111	203	5.08	('tool', 10)	('tool_tool', 5)	("fool_country_boy's", 5)
aaron-tippin	she-made-a-memory-out-of-me	70	120	5.45	('out', 8)	('made_memory', 7)	('made_memory_out', 7)
aaron-tippin	in-my-wildest-dreams	86	141	5.88	('wildest', 6)	('doing_wildest', 6)	("what's_an_angel", 6)
aaron-tippin	the-call-of-the-wild	103	185	6.38	('she', 13)	('call_wild', 5)	('answer_call_wild', 3)
aaron-tippin	hows-the-radio-know	59	118	5.36	("how's", 10)	("how's_radio", 10)	("how's_radio_know", 10)
aaron-tippin	what-this-country-needs	105	217	4.72	('what', 9)	('this_country', 8)	('what_this_country', 7)
aaron-tippin	kiss-this	116	239	5.43	('she', 11)	('pucker_up', 3)	('come_over_here', 3)
aaron-tippin	there-aint-nothin-wrong-with-the-radio	94	187	6.03	('aint', 15)	('there_aint', 9)	('there_aint_nothin', 7)
aaron-tippin	lets-talk-about-you	62	157	4.49	('about', 22)	('talk_about', 15)	("about_let's_talk", 12)
aaron-tippin	the-skys-got-the-blues	80	146	6.35	('got', 16)	("sky's_got", 11)	("sky's_got_blues", 11)
aaron-tippin	for-you-i-will	51	90	4.29	('girl', 5)	('girl_will', 5)	('but_girl_will', 5)
aaron-tippin	ive-got-a-good-memory	65	159	6.91	('good', 11)	("i've_got", 10)	("it's_just_too", 8)
aaron-tippin	standin-on-the-promises	70	109	3.76	('promises', 6)	('standinon_promises', 6)	('promises_she_gave', 3)
aaron-tippin	big-boy-toys	103	136	5.23	('big', 5)	('big_boy', 4)	('big_boy_toys', 4)
aaron-tippin	the-best-love-we-ever-made	84	164	4.69	('best', 6)	('best_love', 5)	('love_ever_made', 5)
aaron-tippin	bayou-baby	62	185	5.14	('baby', 17)	('bayou_baby', 17)	('by_bayou_baby', 11)
aaron-tippin	this-heart	71	116	5.27	('this', 11)	('this_heart', 8)	('god_put_this', 4)
aaron-tippin	she-feels-like-a-brand-new-man-tonight	91	192	5.82	('she', 14)	('she_feels', 7)	('new_man_tonight', 7)
aaron-tippin	when-country-took-the-throne	117	187	4.56	('country', 8)	('country_took', 6)	('day_when_country', 6)
aaron-tippin	working-mans-phd	113	187	6.03	('if', 6)	('mans_phd', 5)	('working_mans_phd', 5)
aaron-tippin	lookin-back-at-myself	118	180	3.83	('but', 6)	('lookinback_at', 5)	('lookinback_at_myself', 5)
aaron-tippin	youve-got-to-stand-for-something	92	196	7.84	("you've", 10)	("you've_got", 10)	("you've_got_stand", 7)
aaron-tippin	i-wouldnt-have-it-any-other-way	77	136	6.8	('have', 10)	('other_way', 7)	('any_other_way', 7)
aaron-tippin	trim-yourself-to-fit-the-world	120	230	4.51	('yourself', 15)	('yourself_fit', 7)	('yourself_fit_world', 7)
aaron-tippin	her	85	168	4.1	('her', 11)	('about_her', 4)	('hold_dear_revolves', 3)
aaron-tippin	mission-from-hank	110	161	4.47	('mission', 15)	('mission_mission', 10)	('mission_mission_from', 5)
aaron-tippin	i-miss-misbehavin	74	123	4.56	('misbehavin', 9)	('miss_misbehavin', 8)	('miss_misbehavin_yeah', 3)
aaron-tippin	i-wonder-how-far-it-is-over-you	100	160	6.96	('over', 5)	('how_far', 4)	('how_far_over', 4)
aaron-tippin	nothin-in-the-world	81	140	5.6	('can', 8)	('save_but', 4)	('save_but_girl', 4)
sawyer-brown	with-this-ring	53	70	4.38	('here', 4)	('here_heart', 2)	('heart_only_one', 2)
sawyer-brown	moon-over-miami	67	87	4.58	('know', 3)	("there's_still", 2)	('still_moon_over', 2)
sawyer-brown	hallelujah-he-is-born	77	129	4.45	('hallelujah', 15)	('hallelujah_hallelujah', 6)	('hallelujah_he_born', 4)
sawyer-brown	blue-denim-soul	98	154	5.92	('blue', 12)	('blue_denim', 6)	('blue_blue_denim', 6)
sawyer-brown	when-you-run-from-love	57	92	4.6	('from', 8)	('from_love', 7)	('when_run_from', 6)
sawyer-brown	some-girls-do	86	106	5.05	('was', 4)	('chorus_well', 2)	('were_bored_yelled', 1)
sawyer-brown	transistor-rodeo	76	167	4.64	('they', 23)	('they_dance', 14)	('dance_they_dance', 8)
sawyer-brown	he-sent-a-carpenter	75	128	4.41	('his', 8)	('carpenter_build', 5)	('he_sent_carpenter', 5)
sawyer-brown	another-side	143	261	6.21	('but', 8)	('there_was', 5)	('wishing_there_was', 5)
sawyer-brown	still-water	60	86	4.3	('still', 4)	('still_water', 3)	('water_where_find', 2)
sawyer-brown	break-my-heart-again	69	127	4.38	('so', 7)	('heart_again', 4)	('break_heart_again', 4)
sawyer-brown	little-town-of-bethlehem	63	107	6.29	('oh', 7)	('oh_little', 7)	('oh_little_town', 7)
sawyer-brown	small-talk	93	195	5.91	('talk', 13)	('small_talk', 9)	('matter_who_talk', 3)
